Epoch,Train Loss,Train Acc,Eval Loss,Eval Acc
58,0.22995207759038527,91.94,0.302175310626626,90.08
59,0.2275356659475638,92.236,0.3310663614422083,89.26
60,0.22683703709317712,92.116,0.31922892220318316,89.87
61,0.22624928648678624,92.298,0.3131242111325264,89.78
62,0.22769315822087988,92.208,0.31886350400745866,89.45
63,0.2206468861169961,92.356,0.28924215883016585,90.41
64,0.2232969667078281,92.242,0.2898518983274698,90.53
65,0.22366463518416396,92.292,0.3304667271673679,89.35
66,0.22478357694891035,92.184,0.29263065457344056,90.36
67,0.2234581854498508,92.356,0.30584235601127147,89.97
68,0.2228824995001968,92.218,0.34000026509165765,89.0
69,0.21580775728335186,92.58,0.2876413639634848,90.73
70,0.21543938294053078,92.56,0.3128580808639526,89.67
71,0.21744659364375532,92.512,0.3073045704513788,90.24
72,0.21983737863448202,92.418,0.29744550548493864,90.29
73,0.2127685552576975,92.654,0.35272554457187655,88.88
74,0.2106514964632842,92.608,0.3290785189718008,89.01
75,0.21982086620920774,92.374,0.34549552462995053,88.81
76,0.21314446240359422,92.626,0.3162351012229919,89.46
77,0.21240356545515207,92.69,0.34480228684842584,89.42
78,0.210674272888169,92.708,0.28664199225604536,90.5
79,0.20569259456681963,92.98,0.3229049824178219,89.69
80,0.20580933463512635,92.868,0.2956488307565451,90.43
81,0.14167346121097096,95.212,0.22283341493457556,92.79
82,0.11815919571233038,96.18,0.2184685468673706,92.83
83,0.1049588771004762,96.574,0.22100951299071311,93.02
84,0.09877992351064269,96.748,0.22235611025243998,92.97
85,0.09359397111954737,96.856,0.22238239012658595,92.92
86,0.09209239028622301,96.984,0.22266153804957867,92.96
87,0.08734640684358928,97.106,0.2219791542738676,92.98
88,0.08478887487506988,97.228,0.21908143777400255,93.01
89,0.08001806001578059,97.422,0.22609485425055026,93.06
90,0.08307614114743714,97.242,0.22568282671272755,92.92
91,0.07852479380232338,97.414,0.2263630021363497,93.11
92,0.07638879878712553,97.452,0.22967581041157245,93.21
93,0.07522792547789155,97.604,0.22264772690832615,93.25
94,0.07164384284037717,97.662,0.2289611779153347,93.15
95,0.07554238282942347,97.562,0.23074771650135517,93.19
96,0.0709834076198084,97.65,0.22879466712474822,93.26
97,0.06998862117072757,97.672,0.23073636814951898,93.16
98,0.06759502772926068,97.842,0.23195384852588177,93.32
99,0.06676249445549079,97.776,0.23193271160125734,93.31
100,0.06616477737659399,97.836,0.2333396038040519,93.14
101,0.0640531051998996,97.944,0.23574687130749225,93.12
102,0.06236388492492997,98.02,0.23461097180843354,93.14
103,0.0632493762413458,97.984,0.23235172033309937,93.28
104,0.06302467852412742,97.958,0.2385056797415018,93.0
105,0.061695119760436366,98.052,0.23303843140602112,93.23
106,0.0597176233268514,98.118,0.23163584172725676,93.44
107,0.05950761975112314,98.088,0.23181597907096146,93.42
108,0.057491576926288555,98.152,0.2368891194462776,93.27
109,0.057066407339761455,98.234,0.23576442748308182,93.19
110,0.05879890829875913,98.096,0.23662568144500257,93.3
111,0.0549795833150191,98.214,0.24459775909781456,93.06
112,0.05656336929306996,98.2,0.2361908361315727,93.33
113,0.053639505723757405,98.32,0.2412055941298604,93.22
114,0.05543623834240193,98.24,0.24035305492579936,93.27
115,0.055145229578816464,98.222,0.23714928850531578,93.31
116,0.05426629704461262,98.29,0.23820740170776844,93.32
117,0.05388758008425333,98.252,0.23578369300812482,93.4
118,0.05265052399921174,98.292,0.24384034276008607,93.24
119,0.05348095389520179,98.304,0.2366000510752201,93.5
120,0.05150933633083288,98.322,0.23271214067935944,93.54
121,0.0479027203673839,98.488,0.23294831849634648,93.61
122,0.04651500093180458,98.488,0.23225565403699874,93.65
123,0.047786306708632986,98.466,0.23131322376430036,93.62
124,0.045507044441123704,98.616,0.23169605024158954,93.67
125,0.04543100040386982,98.572,0.23287951722741126,93.63
126,0.045913931984948565,98.502,0.23208380658179523,93.55
127,0.04594055918634546,98.558,0.22998695373535155,93.7
128,0.04483606531854947,98.594,0.2301436210051179,93.64
129,0.04438249881816458,98.59,0.2313440039753914,93.56
130,0.0455032442743909,98.576,0.23335611782968044,93.62
131,0.04456134698809866,98.624,0.23440266512334346,93.55
132,0.04269211214244822,98.664,0.2314569728448987,93.55
133,0.042244798175952565,98.63,0.23269649781286716,93.56
134,0.04432294146651972,98.656,0.23565437011420726,93.47
135,0.04332335005818429,98.622,0.23407246842980384,93.56
136,0.042890625088760743,98.632,0.2333956740796566,93.59
137,0.042820604888684284,98.698,0.23299399316310881,93.64
138,0.04241305121638793,98.72,0.2334503447636962,93.6
139,0.04000613576143372,98.728,0.23289317823946476,93.56
140,0.04023905226732699,98.742,0.23332509752362968,93.68
141,0.040263141628962995,98.872,0.23438542541116475,93.61
142,0.04084517935538018,98.688,0.232090294547379,93.55
143,0.04170973791398716,98.646,0.2319798104465008,93.58
144,0.040759185509642165,98.756,0.23371281027793883,93.72
145,0.04213849168593938,98.686,0.23175846319645643,93.64
146,0.04231149641968006,98.692,0.23397699855268,93.69
147,0.04302378942980906,98.656,0.23478072565048932,93.61
148,0.0418270092590579,98.69,0.2315716316923499,93.73
149,0.040005614648440053,98.74,0.23253087233752012,93.75
150,0.043962261900875946,98.642,0.23514463528990745,93.64
